"ref_area.label","source.label","indicator.label","sex.label","classif1.label","time","obs_value","obs_status.label","note_indicator.label","note_source.label"
"Costa Rica","LFS - Continuous Employment Survey","Informal employment rate by sex and public/private sector (%)","Male","Institutional sector: Private","2021",44.194,,,"Repository: ILO-STATISTICS - Micro data processing"
"Costa Rica","LFS - Continuous Employment Survey","Informal employment rate by sex and public/private sector (%)","Female","Institutional sector: Total","2021",43.645,,,"Repository: ILO-STATISTICS - Micro data processing"
"Costa Rica","LFS - Continuous Employment Survey","Informal employment rate by sex and public/private sector (%)","Female","Institutional sector: Public","2021",0.463,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Costa Rica","LFS - Continuous Employment Survey","Informal employment rate by sex and public/private sector (%)","Female","Institutional sector: Private","2021",53.441,,,"Repository: ILO-STATISTICS - Micro data processing"
"Costa Rica","LFS - Continuous Employment Survey","Informal employment rate by sex and public/private sector (%)","Total","Institutional sector: Total","2020",40.016,,,"Repository: ILO-STATISTICS - Micro data processing"
"Costa Rica","LFS - Continuous Employment Survey","Informal employment rate by sex and public/private sector (%)","Total","Institutional sector: Public","2020",1.014,,,"Repository: ILO-STATISTICS - Micro data processing"
"Costa Rica","LFS - Continuous Employment Survey","Informal employment rate by sex and public/private sector (%)","Total","Institutional sector: Private","2020",46.495,,,"Repository: ILO-STATISTICS - Micro data processing"
"Costa Rica","LFS - Continuous Employment Survey","Informal employment rate by sex and public/private sector (%)","Male","Institutional sector: Total","2020",38.812,,,"Repository: ILO-STATISTICS - Micro data processing"
"Costa Rica","LFS - Continuous Employment Survey","Informal employment rate by sex and public/private sector (%)","Male","Institutional sector: Public","2020",1.28,,,"Repository: ILO-STATISTICS - Micro data processing"
"Costa Rica","LFS - Continuous Employment Survey","Informal employment rate by sex and public/private sector (%)","Male","Institutional sector: Private","2020",43.35,,,"Repository: ILO-STATISTICS - Micro data processing"
"Costa Rica","LFS - Continuous Employment Survey","Informal employment rate by sex and public/private sector (%)","Female","Institutional sector: Total","2020",42.024,,,"Repository: ILO-STATISTICS - Micro data processing"
"Costa Rica","LFS - Continuous Employment Survey","Informal employment rate by sex and public/private sector (%)","Female","Institutional sector: Public","2020",0.774,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Costa Rica","LFS - Continuous Employment Survey","Informal employment rate by sex and public/private sector (%)","Female","Institutional sector: Private","2020",52.34,,,"Repository: ILO-STATISTICS - Micro data processing"
"Costa Rica","LFS - Continuous Employment Survey","Informal employment rate by sex and public/private sector (%)","Total","Institutional sector: Total","2019",41.847,,,"Repository: ILO-STATISTICS - Micro data processing"
"Costa Rica","LFS - Continuous Employment Survey","Informal employment rate by sex and public/private sector (%)","Total","Institutional sector: Public","2019",0.53,,,"Repository: ILO-STATISTICS - Micro data processing"
"Costa Rica","LFS - Continuous Employment Survey","Informal employment rate by sex and public/private sector (%)","Total","Institutional sector: Private","2019",48.219,,,"Repository: ILO-STATISTICS - Micro data processing"
"Costa Rica","LFS - Continuous Employment Survey","Informal employment rate by sex and public/private sector (%)","Male","Institutional sector: Total","2019",38.96,,,"Repository: ILO-STATISTICS - Micro data processing"
"Costa Rica","LFS - Continuous Employment Survey","Informal employment rate by sex and public/private sector (%)","Male","Institutional sector: Public","2019",0.561,,,"Repository: ILO-STATISTICS - Micro data processing"
"Costa Rica","LFS - Continuous Employment Survey","Informal employment rate by sex and public/private sector (%)","Male","Institutional sector: Private","2019",43.626,,,"Repository: ILO-STATISTICS - Micro data processing"
"Costa Rica","LFS - Continuous Employment Survey","Informal employment rate by sex and public/private sector (%)","Female","Institutional sector: Total","2019",46.328,,,"Repository: ILO-STATISTICS - Micro data processing"
"Costa Rica","LFS - Continuous Employment Survey","Informal employment rate by sex and public/private sector (%)","Female","Institutional sector: Public","2019",0.5,,,"Repository: ILO-STATISTICS - Micro data processing"
"Costa Rica","LFS - Continuous Employment Survey","Informal employment rate by sex and public/private sector (%)","Female","Institutional sector: Private","2019",55.902,,,"Repository: ILO-STATISTICS - Micro data processing"
"Costa Rica","LFS - Continuous Employment Survey","Informal employment rate by sex and public/private sector (%)","Total","Institutional sector: Total","2018",40.919,,,"Repository: ILO-STATISTICS - Micro data processing"
"Costa Rica","LFS - Continuous Employment Survey","Informal employment rate by sex and public/private sector (%)","Total","Institutional sector: Public","2018",0.586,,,"Repository: ILO-STATISTICS - Micro data processing"
"Costa Rica","LFS - Continuous Employment Survey","Informal employment rate by sex and public/private sector (%)","Total","Institutional sector: Private","2018",46.519,,,"Repository: ILO-STATISTICS - Micro data processing"
"Costa Rica","LFS - Continuous Employment Survey","Informal employment rate by sex and public/private sector (%)","Male","Institutional sector: Total","2018",37.788,,,"Repository: ILO-STATISTICS - Micro data processing"
"Costa Rica","LFS - Continuous Employment Survey","Informal employment rate by sex and public/private sector (%)","Male","Institutional sector: Public","2018",0.328,,,"Repository: ILO-STATISTICS - Micro data processing"
"Costa Rica","LFS - Continuous Employment Survey","Informal employment rate by sex and public/private sector (%)","Male","Institutional sector: Private","2018",41.996,,,"Repository: ILO-STATISTICS - Micro data processing"
"Costa Rica","LFS - Continuous Employment Survey","Informal employment rate by sex and public/private sector (%)","Female","Institutional sector: Total","2018",46.089,,,"Repository: ILO-STATISTICS - Micro data processing"
"Costa Rica","LFS - Continuous Employment Survey","Informal employment rate by sex and public/private sector (%)","Female","Institutional sector: Public","2018",0.861,,,"Repository: ILO-STATISTICS - Micro data processing"
"Costa Rica","LFS - Continuous Employment Survey","Informal employment rate by sex and public/private sector (%)","Female","Institutional sector: Private","2018",54.478,,,"Repository: ILO-STATISTICS - Micro data processing"
"Costa Rica","LFS - Continuous Employment Survey","Informal employment rate by sex and public/private sector (%)","Total","Institutional sector: Total","2017",40.73,,,"Repository: ILO-STATISTICS - Micro data processing"
"Costa Rica","LFS - Continuous Employment Survey","Informal employment rate by sex and public/private sector (%)","Total","Institutional sector: Public","2017",0.694,,,"Repository: ILO-STATISTICS - Micro data processing"
"Costa Rica","LFS - Continuous Employment Survey","Informal employment rate by sex and public/private sector (%)","Total","Institutional sector: Private","2017",47.147,,,"Repository: ILO-STATISTICS - Micro data processing"
"Costa Rica","LFS - Continuous Employment Survey","Informal employment rate by sex and public/private sector (%)","Male","Institutional sector: Total","2017",38.965,,,"Repository: ILO-STATISTICS - Micro data processing"
"Costa Rica","LFS - Continuous Employment Survey","Informal employment rate by sex and public/private sector (%)","Male","Institutional sector: Public","2017",0.854,,,"Repository: ILO-STATISTICS - Micro data processing"
"Costa Rica","LFS - Continuous Employment Survey","Informal employment rate by sex and public/private sector (%)","Male","Institutional sector: Private","2017",43.915,,,"Repository: ILO-STATISTICS - Micro data processing"
"Costa Rica","LFS - Continuous Employment Survey","Informal employment rate by sex and public/private sector (%)","Female","Institutional sector: Total","2017",43.716,,,"Repository: ILO-STATISTICS - Micro data processing"
"Costa Rica","LFS - Continuous Employment Survey","Informal employment rate by sex and public/private sector (%)","Female","Institutional sector: Public","2017",0.518,,,"Repository: ILO-STATISTICS - Micro data processing"
"Costa Rica","LFS - Continuous Employment Survey","Informal employment rate by sex and public/private sector (%)","Female","Institutional sector: Private","2017",53.031,,,"Repository: ILO-STATISTICS - Micro data processing"
"Costa Rica","LFS - Continuous Employment Survey","Informal employment rate by sex and public/private sector (%)","Total","Institutional sector: Total","2016",40.161,,,"Repository: ILO-STATISTICS - Micro data processing"
"Costa Rica","LFS - Continuous Employment Survey","Informal employment rate by sex and public/private sector (%)","Total","Institutional sector: Public","2016",0.794,,,"Repository: ILO-STATISTICS - Micro data processing"
